ID,Project_Code,PQ,PO/SO,ASN/DN,Country,Managed_By,Fulfill_Via,Vendor_INCO_Term,Shipment_Mode,PQ_First_Sent_to_Client_Date,PO_Sent_to_Vendor_Date,Scheduled_Delivery_Date,Delivered_to_Client_Date,Delivery_Recorded_Date,Product_Group,Sub_Classification,Vendor,Item_Description,Molecule/Test_Type,Brand,Dosage,Dosage_Form,Unit_of_Measure_(Per_Pack),Line_Item_Quantity,Line_Item_Value,Pack_Price,Unit_Price,Manufacturing_Site,First_Line_Designation,Weight_(Kilograms),Freight_Cost_(USD),Line_Item_Insurance_(USD),Freight_Cost_USD_Clean,Weight_Kilograms_Clean
11383,110-ZM-T01,Pre-PQ Process,SO-206,DN-69,Zambia,PMO - US,From RDC,N/A - From RDC,,Pre-PQ Process,N/A - From RDC,20-Apr-07,20-Apr-07,20-Apr-07,ARV,Adult,SCMS from RDC,"Abacavir 300mg, tablets, 60 Tabs",Abacavir,Generic,300mg,Tablet,60,5000,177500.0,35.5,0.59,"Aurobindo Unit III, India",Yes,239,1684.15,,1684.15,239
79491,106-HT-T30,FPQ-11285,SCMS-176120,ASN-19476,Haiti,PMO - US,Direct Drop,CIP,Air,1/16/13,2/5/13,14-May-13,14-May-13,14-May-13,ARV,Adult,MERCK SHARP & DOHME IDEA GMBH (FORMALLY MERCK SHARP & DOHME B.V.),"Raltegravir 400mg [Isentress], tablets, 60 Tabs",Raltegravir,Isentress,400mg,Tablet,60,120,6660.0,55.5,0.92,"MSD, Haarlem, NL",Yes,11,260,8.24,260,11
12408,110-ZM-T01,Pre-PQ Process,SO-1066,DN-368,Zambia,PMO - US,From RDC,N/A - From RDC,,Pre-PQ Process,N/A - From RDC,2-Oct-07,2-Oct-07,2-Oct-07,ARV,Pediatric,SCMS from RDC,"Efavirenz 200mg, capsule, 90 Caps",Efavirenz,Generic,200mg,Capsule,90,604,9664.0,16.0,0.18,"Aurobindo Unit III, India",Yes,72,723.59,15.46,723.59,72
11596,109-TZ-T01,Pre-PQ Process,SO-1697,DN-893,Tanzania,PMO - US,From RDC,N/A - From RDC,,Pre-PQ Process,N/A - From RDC,15-Sep-08,15-Sep-08,15-Sep-08,ARV,Adult,SCMS from RDC,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Lamivudine/Zidovudine,Generic,150/300mg,Tablet - FDC,60,58086,551817.0,9.5,0.16,"Aurobindo Unit III, India",Yes,8343,9001.03,882.91,9001.03,8343
11981,110-ZM-T01,Pre-PQ Process,SO-30300,DN-1250,Zambia,PMO - US,From RDC,N/A - From RDC,Truck,Pre-PQ Process,N/A - From RDC,15-Jun-09,15-Jun-09,15-Jun-09,ARV,Pediatric,SCMS from RDC,"Efavirenz 200mg, capsule, 90 Caps",Efavirenz,Generic,200mg,Capsule,90,680,10376.8,15.26,0.17,"Aurobindo Unit III, India",No,See DN-1250 (ID#:10774),See DN-1250 (ID#:10774),20.34,17384.76,10681
10816,111-MZ-T01,Pre-PQ Process,SO-533,DN-123,Mozambique,PMO - US,From RDC,N/A - From RDC,Air,Pre-PQ Process,N/A - From RDC,18-May-07,18-May-07,18-May-07,ARV,Pediatric,SCMS from RDC,"Efavirenz 200mg [Stocrin/Sustiva], capsule, 90 Caps",Efavirenz,Stocrin/Sustiva,200mg,Capsule,90,409,13251.6,32.4,0.36,"MSD Manati, Puerto Rico, (USA)",Yes,45,348.09,,348.09,45
12591,114-UG-T01,Pre-PQ Process,SO-31430,DN-1281,Uganda,PMO - US,From RDC,N/A - From RDC,Air,Pre-PQ Process,N/A - From RDC,26-Jun-09,26-Jun-09,26-Jun-09,ARV,Adult,SCMS from RDC,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",Lopinavir/Ritonavir,Aluvia,200/50mg,Tablet,120,220,9042.0,41.1,0.34,ABBVIE Ludwigshafen Germany,Yes,50,1359.4,17.72,1359.4,50
11605,114-UG-T01,Pre-PQ Process,SO-10180,DN-898,Uganda,PMO - US,From RDC,N/A - From RDC,Air,Pre-PQ Process,N/A - From RDC,25-Sep-08,25-Sep-08,25-Sep-08,ARV,Pediatric,SCMS from RDC,"Zidovudine 10mg/ml, oral solution, Bottle, 240 ml",Zidovudine,Generic,10mg/ml,Oral solution,240,14668,30802.8,2.1,0.01,"Aurobindo Unit III, India",Yes,5511,7876.44,49.28,7876.44,5511
11718,100-CI-T01,Pre-PQ Process,SO-439,DN-86,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,,Pre-PQ Process,N/A - From RDC,30-Apr-07,30-Apr-07,30-Apr-07,ARV,Adult,SCMS from RDC,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Stavudine,Generic,150/200/30mg,Tablet - FDC,60,9000,67500.0,7.5,0.12,"Cipla, Goa, India",Yes,992,3205,,3205,992
82755,107-RW-T30,FPQ-14111,SO-48790,DN-4012,Rwanda,PMO - US,From RDC,N/A - From RDC,Truck,4/22/14,N/A - From RDC,16-Feb-15,14-Jan-15,19-Jan-15,ARV,Adult,SCMS from RDC,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",Lamivudine/Tenofovir Disoproxil Fumarate,Generic,300/300mg,Tablet - FDC,30,73467,340886.88,4.64,0.15,Hetero Unit III Hyderabad IN,Yes,17317,26620.36,350.43,26620.36,17317
83731,151-NG-T30,FPQ-11864,SO-44934,DN-3370,Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,3/14/13,N/A - From RDC,31-Oct-13,14-Oct-13,24-Oct-13,ARV,Adult,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,Tablet - FDC,60,12000,102960.0,8.58,0.14,"Cipla, Goa, India",Yes,1749,20225.07,127.36,20225.07,1749
83318,103-ZW-T30,FPQ-13967,SO-48430,DN-4160,Zimbabwe,PMO - US,From RDC,N/A - From RDC,Truck,4/2/14,N/A - From RDC,31-Mar-15,17-Mar-15,19-Mar-15,ARV,Pediatric,SCMS from RDC,"Lamivudine/Zidovudine 30/60mg, dispersible tablets, 60 Tabs",Lamivudine/Zidovudine,Generic,30/60mg,Chewable/dispersible tablet - FDC,60,12080,23556.0,1.95,0.03,"Mylan,  H-12 & H-13, India",Yes,10314,12867.46,24.22,12867.46,10314
49014,127-KE-T30,FPQ-7907,SCMS-115320,ASN-12098,Kenya,PMO - US,Direct Drop,EXW,Air,6/23/11,7/20/11,30-Sep-11,30-Sep-11,30-Sep-11,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests","HIV 1/2, Determine Complete HIV Kit",Determine,,Test kit,100,8276,736564.0,89.0,0.89,Inverness Japan,Yes,2050,23226.6,1215.33,23226.6,2050
82921,110-ZM-T30,FPQ-5702,SO-36842,DN-2032,Zambia,PMO - US,From RDC,N/A - From RDC,Truck,5/20/10,N/A - From RDC,4-Nov-10,8-Nov-10,8-Nov-10,ARV,Adult,SCMS from RDC,"Lamivudine 150mg, tablets, 60 Tabs",Lamivudine,Generic,150mg,Tablet,60,32920,76703.6,2.33,0.04,Hetero Unit III Hyderabad IN,Yes,18057,16868.38,165.37,16868.38,18057
83332,151-NG-T30,FPQ-14989,SO-49933,DN-4229,Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,9/19/14,N/A - From RDC,30-Jun-15,15-Apr-15,20-Apr-15,ARV,Adult,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,Tablet - FDC,60,4000,30880.0,7.72,0.13,"Cipla, Goa, India",Yes,18750,36027,31.74,36027,18750
86023,151-NG-T30,FPQ-12801,SO-47220,DN-3435,Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,8/6/13,N/A - From RDC,31-Jan-14,26-Nov-13,5-Dec-13,ARV,Pediatric,SCMS from RDC,"Lamivudine/Zidovudine 30/60mg, tablets, 60 Tabs",Lamivudine/Zidovudine,Generic,30/60mg,Tablet - FDC,60,6398,14459.48,2.26,0.04,"Aurobindo Unit III, India",Yes,394,26340,17.89,26340,394
71016,105-GH-T30,FPQ-13872,SCMS-235791,ASN-26604,Ghana,PMO - US,Direct Drop,EXW,Air,3/24/14,5/7/14,17-Jul-14,17-Jul-14,17-Jul-14,ARV,Pediatric,Aurobindo Pharma Limited,"Efavirenz 50mg, capsule, 30 Caps",Efavirenz,Generic,50mg,Capsule,30,38584,60191.04,1.56,0.05,"Aurobindo Unit III, India",Yes,2773,21807.62,61.88,21807.62,2773
82277,104-CI-T30,FPQ-3964,SO-34520,DN-1536,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Air,7/24/09,N/A - From RDC,10-Dec-09,2-Dec-09,2-Dec-09,ARV,Adult,SCMS from RDC,"Lamivudine/Stavudine 150/30mg, tablets, 60 Tabs",Lamivudine/Stavudine,Generic,150/30mg,Tablet - FDC,60,1060,4028.0,3.8,0.06,"Strides, Bangalore, India.",Yes,56,1211.48,7.89,1211.48,56
59867,104-CI-T30,FPQ-3967,SCMS-52610,ASN-5651,Côte d'Ivoire,PMO - US,Direct Drop,CIP,Air,8/21/09,9/25/09,6-Jan-10,6-Jan-10,6-Jan-10,ARV,Pediatric,MERCK SHARP & DOHME IDEA GMBH (FORMALLY MERCK SHARP & DOHME B.V.),"Efavirenz 30mg/ml [Stocrin/Sustiva], oral solution, Bottle, 180 ml",Efavirenz,Stocrin/Sustiva,30mg/ml,Oral solution,180,3355,56900.8,16.96,0.09,"MSD, Haarlem, NL",Yes,1006,2530.73,111.53,2530.73,1006
83625,104-CI-T30,FPQ-9749,SO-42383,DN-2869,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Truck,4/19/12,N/A - From RDC,30-Nov-12,5-Oct-12,5-Oct-12,ARV,Adult,SCMS from RDC,"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",Tenofovir Disoproxil Fumarate,Generic,300mg,Tablet,30,2832,13650.24,4.82,0.16,Mylan (formerly Matrix) Nashik,Yes,159,1984.83,19.14,1984.83,159
84661,106-HT-T30,FPQ-6801,SO-38212,DN-2291,Haiti,PMO - US,From RDC,N/A - From RDC,Air,12/14/10,N/A - From RDC,19-Jul-11,17-Jul-11,17-Jul-11,ARV,Pediatric,SCMS from RDC,"Lamivudine 10mg/ml, oral solution w/syringe, Bottle, 240 ml",Lamivudine,Generic,10mg/ml,Oral solution,240,5110,9862.3,1.93,0.01,"Aurobindo Unit III, India",Yes,1840,14866.14,16.27,14866.14,1840
86029,109-TZ-T30,FPQ-12587,SO-45997,DN-3477,Tanzania,PMO - US,From RDC,N/A - From RDC,Truck,7/4/13,N/A - From RDC,31-Jan-14,7-Mar-14,12-Mar-14,ARV,Pediatric,SCMS from RDC,"Lamivudine/Nevirapine/Stavudine 30/50/6mg, dispersible tablets, 60 Tabs",Lamivudine/Nevirapine/Stavudine,Generic,30/50/6mg,Chewable/dispersible tablet - FDC,60,9312,21417.6,2.3,0.04,"Cipla, Goa, India",Yes,1221,4847.8,26.49,4847.8,1221
79757,108-VN-T30,FPQ-7469,SCMS-106480,ASN-11908,Vietnam,PMO - US,Direct Drop,FCA,Air,3/31/11,4/21/11,22-Sep-11,22-Sep-11,22-Sep-11,ARV,Adult,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",Lopinavir/Ritonavir,Aluvia,200/50mg,Tablet,120,4951,406972.2,82.2,0.68,ABBVIE Ludwigshafen Germany,Yes,1232,8108.91,671.5,8108.91,1232
83487,104-CI-T30,FPQ-6891,SO-38710,DN-2120,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Air,12/21/10,N/A - From RDC,28-Feb-11,28-Feb-11,28-Feb-11,ARV,Adult,SCMS from RDC,"Stavudine 30mg, capsules, 60 Caps",Stavudine,Generic,30mg,Capsule,60,2070,2898.0,1.4,0.02,"Aurobindo Unit III, India",Yes,176,1653.99,4.78,1653.99,176
29427,108-VN-T30,FPQ-6384,SCMS-87760,ASN-9568,Vietnam,PMO - US,Direct Drop,EXW,Air,9/30/10,10/14/10,28-Feb-11,28-Feb-11,28-Feb-11,ARV,Adult,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",Tenofovir Disoproxil Fumarate,Generic,300mg,Tablet,30,3696,24948.0,6.75,0.22,Mylan (formerly Matrix) Nashik,Yes,314,4885.33,53.79,4885.33,314
82495,114-UG-T30,FPQ-9875,SO-42060,DN-2768,Uganda,PMO - US,From RDC,N/A - From RDC,Air,5/9/12,N/A - From RDC,17-Sep-12,14-Aug-12,14-Aug-12,ARV,Adult,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,Tablet - FDC,60,72107,707369.67,9.81,0.16,Mylan (formerly Matrix) Nashik,Yes,9348,81100.77,991.73,81100.77,9348
85732,151-NG-T30,FPQ-6243,SO-38320,DN-2090,Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,8/25/10,N/A - From RDC,22-Feb-11,16-Feb-11,16-Feb-11,ARV,Adult,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,Tablet - FDC,60,100000,1122000.0,11.22,0.19,Mylan (formerly Matrix) Nashik,No,See DN-2090 (ID#:82366),See DN-2090 (ID#:82366),2419.03,43548,70109
11194,104-CI-T01,Pre-PQ Process,SO-1245,DN-423,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Air,Pre-PQ Process,N/A - From RDC,13-Nov-07,13-Nov-07,13-Nov-07,ARV,Adult,SCMS from RDC,"Abacavir/Lamivudine/Zidovudine 300/150/300mg [Trizivir], tablets, 60 Tabs",Abacavir/Lamivudine/Zidovudine,Trizivir,300/150/300mg,Tablet - FDC,60,3300,146850.0,44.5,0.74,GSK Ware (UK),Yes,2143,10137.04,234.96,10137.04,2143
25752,161-ZA-T30,FPQ-5303,SCMS-68710,ASN-6750,South Africa,PMO - US,Direct Drop,DDP,Air,3/18/10,3/19/10,11-Jun-10,11-Jun-10,11-Jun-10,ARV,Adult,CIPLA LIMITED,"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",Tenofovir Disoproxil Fumarate,Generic,300mg,Tablet,30,38890,304119.8,7.82,0.26,"Cipla, Goa, India",Yes,2649,3908.55,655.68,3908.55,2649
6253,139-NA-T01,Pre-PQ Process,SCMS-37070,ASN-3490,Namibia,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,1/14/09,13-Mar-09,13-Mar-09,13-Mar-09,HRDT,HIV test,"Trinity Biotech, Plc","HIV 1/2, Uni-Gold HIV Kit, 20 Tests","HIV 1/2, Uni-Gold HIV Kit",Uni-Gold,,Test kit,20,700,22400.0,32.0,1.6,"Trinity Biotech, Plc",Yes,236,6862.01,43.9,6862.01,236
12337,111-MZ-T01,Pre-PQ Process,SO-501,DN-126,Mozambique,PMO - US,From RDC,N/A - From RDC,Air,Pre-PQ Process,N/A - From RDC,1-Jun-07,1-Jun-07,1-Jun-07,ARV,Pediatric,SCMS from RDC,"Zidovudine 10mg/ml, oral solution, Bottle, 240 ml",Zidovudine,Generic,10mg/ml,Oral solution,240,650,2567.5,3.95,0.02,"Aurobindo Unit III, India",Yes,193,478.51,,478.51,193
18129,161-ZA-T30,FPQ-7175,SCMS-103490,ASN-11043,South Africa,PMO - US,Direct Drop,DDP,Ocean,3/10/11,3/24/11,2-Sep-11,2-Sep-11,2-Sep-11,ARV,Pediatric,Aurobindo Pharma Limited,"Efavirenz 200mg, capsule, 90 Caps",Efavirenz,Generic,200mg,Capsule,90,25000,204250.0,8.17,0.09,"Aurobindo Unit III, India",Yes,3313,4689.6,337.01,4689.6,3313
85274,102-LY-T30,FPQ-9665,SO-41891,DN-2711,Libya,PMO - US,From RDC,N/A - From RDC,Air,4/4/12,N/A - From RDC,29-Jun-12,2-Jul-12,2-Jul-12,ARV,Adult,SCMS from RDC,"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",Tenofovir Disoproxil Fumarate,Generic,300mg,Tablet,30,2816,15488.0,5.5,0.18,"Aurobindo Unit III, India",Yes,231,1474.9,21.71,1474.9,231
86295,151-NG-T30,FPQ-4537,SO-34917,DN-1782,Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,11/6/09,N/A - From RDC,31-May-10,18-May-10,18-May-10,ARV,Adult,SCMS from RDC,"Efavirenz 600mg, tablets, 30 Tabs",Efavirenz,Generic,600mg,Tablet,30,336,1596.0,4.75,0.16,"Aurobindo Unit III, India",Yes,30,9736.1,3.44,9736.1,30
83490,104-CI-T30,FPQ-6495,SO-37700,DN-2137,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Air,10/4/10,N/A - From RDC,31-Mar-11,29-Mar-11,29-Mar-11,ARV,Pediatric,SCMS from RDC,"Didanosine 200mg, chewable/dispersible tablets, 60 Tabs",Didanosine,Generic,200mg,Chewable/dispersible tablet,60,2296,34440.0,15.0,0.25,"Aurobindo Unit III, India",Yes,17126,17941.46,74.25,17941.46,17126
12094,111-MZ-T01,Pre-PQ Process,SO-298,DN-304,Mozambique,PMO - US,From RDC,N/A - From RDC,Air,Pre-PQ Process,N/A - From RDC,21-Sep-07,21-Sep-07,21-Sep-07,ARV,Adult,SCMS from RDC,"Efavirenz 600mg, tablets, 30 Tabs",Efavirenz,Generic,600mg,Tablet,30,25913,434042.75,16.75,0.56,"Cipla, Goa, India",No,See DN-304 (ID#:10589),See DN-304 (ID#:10589),694.47,9869.55,9006
39263,108-VN-T30,FPQ-6384,SCMS-87780,ASN-9408,Vietnam,PMO - US,Direct Drop,EXW,Air,9/30/10,10/18/10,16-Feb-11,16-Feb-11,16-Feb-11,ARV,Adult,HETERO LABS LIMITED,"Nevirapine 200mg, tablets, 60 Tabs",Nevirapine,Generic,200mg,Tablet,60,9023,21925.89,2.43,0.04,Hetero Unit III Hyderabad IN,Yes,5359,18473.57,47.27,18473.57,5359
83980,113-ZW-T30,FPQ-4472,SO-27210,DN-1657,Zimbabwe,PMO - US,From RDC,N/A - From RDC,Truck,3/17/09,N/A - From RDC,31-Mar-10,12-Mar-10,12-Mar-10,ARV,Adult,SCMS from RDC,"Lamivudine/Stavudine 150/30mg, tablets, 60 Tabs",Lamivudine/Stavudine,Generic,150/30mg,Tablet - FDC,60,4000,13600.0,3.4,0.06,"Cipla, Goa, India",Yes,632,3302.14,26.66,3302.14,632
67501,117-ET-T30,FPQ-7065,SCMS-98701,ASN-11156,Ethiopia,PMO - US,Direct Drop,EXW,Air,1/26/11,2/15/11,28-Jun-11,28-Jun-11,28-Jun-11,ARV,Adult,Aurobindo Pharma Limited,"Lopinavir/Ritonavir 200/50mg, tablets, 120 Tabs",Lopinavir/Ritonavir,Generic,200/50mg,Tablet,120,14498,487132.8,33.6,0.28,"Aurobindo Unit III, India",Yes,3685,16359.2,803.77,16359.2,3685
82452,104-CI-T30,FPQ-8363,SO-40820,DN-2551,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Truck,8/29/11,N/A - From RDC,2-Mar-12,24-Feb-12,24-Feb-12,ARV,Adult,SCMS from RDC,"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",Tenofovir Disoproxil Fumarate,Generic,300mg,Tablet,30,2160,11880.0,5.5,0.18,Mylan (formerly Matrix) Nashik,Yes,1122,6009.47,19.6,6009.47,1122
12917,151-NG-T01,Pre-PQ Process,SO-33338,DN-1445,Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,Date Not Captured,N/A - From RDC,20-Oct-09,20-Oct-09,20-Oct-09,ARV,Adult,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,Tablet - FDC,60,25281,288203.4,11.4,0.19,"Aurobindo Unit III, India",Yes,2847,9341.49,564.88,9341.49,2847
46858,111-MZ-T30,FPQ-10369,SCMS-157230,ASN-16634,Mozambique,PMO - US,Direct Drop,EXW,Air,7/23/12,8/22/12,18-Oct-12,18-Oct-12,18-Oct-12,HRDT,HIV test - Ancillary,"Orgenics, Ltd","Chase Buffer, Determine, 100 Tests, 2.5ml x 1 Vial","Chase Buffer, Determine, 100 Tests, 2.5ml x 1 Vial",Determine,,Test kit - Ancillary,1,215,1075.0,5.0,5.0,"Alere Medical Co., Ltd.",Yes,41,1001.02,1.51,1001.02,41
85342,105-GY-T30,FPQ-11546,SO-44520,DN-3060,Guyana,PMO - US,From RDC,N/A - From RDC,Air,1/28/13,N/A - From RDC,18-Apr-13,15-Mar-13,15-Mar-13,ARV,Adult,SCMS from RDC,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Lamivudine/Zidovudine,Generic,150/300mg,Tablet - FDC,60,487,3540.49,7.27,0.12,"Aurobindo Unit III, India",No,See DN-3060 (ID#:83121),See DN-3060 (ID#:83121),4.38,12862.56,1283
83567,101-CD-T30,FPQ-8840,SO-41381,DN-2523,"Congo, DRC",PMO - US,From RDC,N/A - From RDC,Air,11/21/11,N/A - From RDC,22-Mar-12,22-Mar-12,22-Mar-12,ARV,Adult,SCMS from RDC,"Lamivudine 150mg, tablets, 60 Tabs",Lamivudine,Generic,150mg,Tablet,60,67,156.11,2.33,0.04,Hetero Unit III Hyderabad IN,Yes,4,491.42,0.22,491.42,4
85444,104-CI-T30,FPQ-10633,SO-43341,DN-3569,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Truck,9/11/12,N/A - From RDC,31-Mar-14,26-Mar-14,28-Apr-14,ARV,Adult,SCMS from RDC,"Efavirenz 600mg, tablets, 30 Tabs",Efavirenz,Generic,600mg,Tablet,30,72300,240759.0,3.33,0.11,"Strides, Bangalore, India.",Yes,4392,18607.76,337.54,18607.76,4392
82750,151-NG-T30,FPQ-13704,SO-48310,DN-3997,Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,2/13/14,N/A - From RDC,31-Oct-14,30-Oct-14,3-Nov-14,ARV,Adult,SCMS from RDC,"Abacavir/Lamivudine 600/300mg, tablets, 30 Tabs",Abacavir/Lamivudine,Generic,600/300mg,Tablet - FDC,30,19356,261112.44,13.49,0.45,Mylan (formerly Matrix) Nashik,Yes,1960,7009,268.42,7009,1960
23375,106-HT-T30,FPQ-15038,SCMS-263030,ASN-30812,Haiti,PMO - US,Direct Drop,EXW,Air,10/22/14,12/24/14,26-Mar-15,26-Mar-15,30-Mar-15,ARV,Adult,HETERO LABS LIMITED,"Lamivudine 150mg, tablets, 60 Tabs",Lamivudine,Generic,150mg,Tablet,60,3600,6480.0,1.8,0.03,Hetero Unit III Hyderabad IN,Yes,216,2612.79,6.66,2612.79,216
19250,104-CI-T30,FPQ-4717,SCMS-59690,ASN-7107,Côte d'Ivoire,PMO - US,Direct Drop,CIP,Air,12/8/09,12/14/09,10-Jun-10,10-Jun-10,10-Jun-10,ARV,Pediatric,BRISTOL-MYERS SQUIBB,"Didanosine 50mg [Videx], chewable tablets, 60 Tabs",Didanosine,Videx,50mg,Chewable/dispersible tablet,60,4245,40327.5,9.5,0.16,"BMS Meymac, France",Yes,833,1134.5,86.95,1134.5,833
82954,100-BJ-T30,FPQ-7658,SO-39790,DN-2237,Benin,PMO - US,From RDC,N/A - From RDC,Air,5/15/11,N/A - From RDC,13-Jun-11,9-Jun-11,9-Jun-11,ARV,Adult,SCMS from RDC,"Efavirenz 600mg, tablets, 30 Tabs",Efavirenz,Generic,600mg,Tablet,30,72029,303962.38,4.22,0.14,Mylan (formerly Matrix) Nashik,Yes,7682,28541.79,501.54,28541.79,7682
82508,110-ZM-T30,FPQ-9552,SO-41840,DN-2846,Zambia,PMO - US,From RDC,N/A - From RDC,Truck,3/29/12,N/A - From RDC,31-Oct-12,7-Sep-12,7-Sep-12,ARV,Adult,SCMS from RDC,"Lamivudine 150mg, tablets, 60 Tabs",Lamivudine,Generic,150mg,Tablet,60,57984,135102.72,2.33,0.04,Hetero Unit III Hyderabad IN,Yes,3144,7317.47,189.41,7317.47,3144
58652,152-HT-T30,FPQ-6823,SCMS-98550,ASN-10063,Haiti,PMO - US,Direct Drop,EXW,Air,12/14/10,2/2/11,6-Apr-11,6-Apr-11,6-Apr-11,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine HIV Kit, without Lancets, 100 Tests","HIV 1/2, Determine HIV Kit, without Lancets",Determine,,Test kit,100,33,3223.44,97.68,0.98,Inverness Japan,Yes,8,1011.6,5.32,1011.6,8
10951,104-CI-T01,Pre-PQ Process,SO-2045,DN-761,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Air,Pre-PQ Process,N/A - From RDC,2-Jun-08,2-Jun-08,2-Jun-08,ARV,Adult,SCMS from RDC,"Stavudine 20mg, capsules, 60 Caps",Stavudine,Generic,20mg,Capsule,60,1080,1890.0,1.75,0.03,"Aurobindo Unit III, India",Yes,4668,8787.28,3.02,8787.28,4668
83198,151-NG-T30,FPQ-12248,SO-45662,DN-3476,Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,5/6/13,N/A - From RDC,17-Jan-14,10-Jan-14,16-Jan-14,ARV,Adult,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,Tablet - FDC,60,100000,858000.0,8.58,0.14,"Cipla, Goa, India",Yes,38992,49199.75,1061.35,49199.75,38992
75102,161-ZA-T30,FPQ-7175,SCMS-104100,ASN-12991,South Africa,PMO - US,Direct Drop,DDP,Ocean,3/10/11,3/28/11,12-Jan-12,12-Jan-12,12-Jan-12,ARV,Adult,CIPLA LIMITED,"Nevirapine 200mg, tablets, 60 Tabs",Nevirapine,Generic,200mg,Tablet,60,5360,14579.2,2.72,0.05,"Cipla, Goa, India",Yes,583,5824.11,24.06,5824.11,583
82590,102-BI-T30,FPQ-12065,SO-45160,DN-3235,Burundi,PMO - US,From RDC,N/A - From RDC,Air,4/22/13,N/A - From RDC,6-Aug-13,23-Aug-13,23-Aug-13,ARV,Adult,SCMS from RDC,"Efavirenz 600mg, tablets, 30 Tabs",Efavirenz,Generic,600mg,Tablet,30,4032,13426.56,3.33,0.11,"Aurobindo Unit III, India",Yes,336,4385.44,16.61,4385.44,336
40033,114-UG-T30,FPQ-15303,SCMS-264940,ASN-31156,Uganda,PMO - US,Direct Drop,EXW,Air,11/11/14,11/25/14,8-Apr-15,8-Apr-15,8-Apr-15,ARV,Pediatric,Aurobindo Pharma Limited,"Lopinavir/Ritonavir 100/25mg, tablets, 60 Tabs",Lopinavir/Ritonavir,Generic,100/25mg,Tablet,60,4250,34170.0,8.04,0.13,"Aurobindo Unit III, India",Yes,424,1488.99,40.22,1488.99,424
43693,110-ZM-T30,FPQ-15075,SCMS-260230,ASN-30881,Zambia,PMO - US,Direct Drop,EXW,Air,10/15/14,10/22/14,29-May-15,29-May-15,2-Jun-15,HRDT,HIV test,"Trinity Biotech, Plc","HIV 1/2, Uni-Gold HIV Kit, 20 Tests","HIV 1/2, Uni-Gold HIV Kit",Uni-Gold,,Test kit,20,8000,256000.0,32.0,1.6,"Trinity Biotech, Plc",Yes,2328,14581.51,301.31,14581.51,2328
