,Managed_By,Fulfill_Via,Product_Group,Sub_Classification,Vendor,Brand,Dosage_Form,Unit_of_Measure_(Per_Pack),Line_Item_Quantity,Line_Item_Value,Pack_Price,Unit_Price,First_Line_Designation,Weight_(Kilograms),Freight_Cost_USD,Line_Item_Insurance_(USD),Freight_Cost_USD_Clean,Weight_Kilograms_Clean,Manufacturing_company,country_encoded,shipment_mode_encoded,manufacturing_site_encoded
6565,PMO - US,From RDC,ARV,Pediatric,SCMS from RDC,Generic,Tablet,60.0,7600.0,29564.0,3.89,0.06,Yes,415,2751.09,41.45,2751.09,415.0,Mylan (formerly Matrix) Nashik,1,2,2
6566,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,60.0,2997.0,6773.22,2.26,0.04,Yes,2764,4356.75,8.38,4356.75,2764.0,Cipla,4,2,4
6567,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,30.0,16099.0,198017.7,12.3,0.41,Yes,2004,4356.75,277.62,4356.75,2004.0,Mylan (formerly Matrix) Nashik,4,2,2
6568,PMO - US,From RDC,ARV,Pediatric,SCMS from RDC,Generic,Tablet,90.0,10000.0,73000.0,7.3,0.08,Yes,684,1026.49,90.3,1026.49,684.0,Strides,4,2,5
6569,PMO - US,From RDC,ARV,Pediatric,SCMS from RDC,Generic,Oral,240.0,6339.0,12361.05,1.95,0.01,Yes,2357,24505,15.29,24505.0,2357.0,Aurobindo Unit III,11,1,1
6570,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,30.0,70643.0,235241.19,3.33,0.11,No,See DN-3318 (ID#:83716),See DN-3318 (ID#:83716),290.99,5902.4,12264.0,Hetero,7,2,23
6571,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,60.0,13370.0,153220.2,11.46,0.19,Yes,1337,10540.22,189.53,10540.22,1337.0,Aurobindo Unit III,9,2,1
6572,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Aluvia,Tablet,120.0,13040.0,263668.8,20.22,0.17,Yes,2638,13508.98,326.16,13508.98,2638.0,ABBVIE Ludwigshafen Germany,3,1,8
6573,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,30.0,131520.0,632611.2,4.81,0.16,Yes,2277,12000,782.54,12000.0,2277.0,Hetero Unit III Hyderabad IN,8,2,3
6574,PMO - US,From RDC,ARV,Pediatric,SCMS from RDC,Generic,Oral,240.0,5495.0,7967.75,1.45,0.01,Yes,1960,4390.98,9.86,4390.98,1960.0,Aurobindo Unit III,10,2,1
6575,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Aluvia,Tablet,120.0,13164.0,266176.08,20.22,0.17,Yes,2722,8604.7,329.26,8604.7,2722.0,ABBVIE Ludwigshafen Germany,3,1,8
6576,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,60.0,288.0,650.88,2.26,0.04,No,See DN-3349 (ID#:83720),See DN-3349 (ID#:83720),0.81,594.4,29.0,Hetero Unit III Hyderabad IN,13,1,3
6577,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,60.0,21410.0,133812.5,6.25,0.1,No,See DN-3350 (ID#:83165),See DN-3350 (ID#:83165),165.53,7700.0,3132.0,Hetero Unit III Hyderabad IN,7,2,3
6578,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,60.0,15080.0,105560.0,7.0,0.12,Yes,1212,15181,130.58,15181.0,1212.0,Cipla,13,1,4
6579,PMO - US,From RDC,ARV,Pediatric,SCMS from RDC,Generic,Oral,100.0,56540.0,73502.0,1.3,0.01,No,See DN-3347 (ID#:82611),See DN-3347 (ID#:82611),90.92,7607.2,12213.0,Aurobindo Unit III,9,2,1
6580,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,60.0,9984.0,22563.84,2.26,0.04,No,See DN-3361 (ID#:83172),See DN-3361 (ID#:83172),27.91,34400.04,6502.0,Cipla,4,2,4
6581,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,120.0,6269.0,131649.0,21.0,0.18,No,See DN-3371 (ID#:83174),See DN-3371 (ID#:83174),162.85,27875.36,7541.0,Mylan (formerly Matrix) Nashik,1,2,2
6582,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,60.0,14300.0,118118.0,8.26,0.14,No,See DN-3371 (ID#:83174),See DN-3371 (ID#:83174),146.11,27875.36,7541.0,Cipla,1,2,4
6583,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,120.0,46009.0,942264.32,20.48,0.17,Yes,22534,30981.39,1165.58,30981.39,22534.0,Mylan (formerly Matrix) Nashik,4,2,2
6584,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,60.0,89520.0,768081.6,8.58,0.14,Yes,10238,13380.52,950.12,13380.52,10238.0,Aurobindo Unit III,10,2,1
6585,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,60.0,59498.0,134465.48,2.26,0.04,No,See DN-3401 (ID#:83180),See DN-3401 (ID#:83180),166.33,7134.39,10109.0,Aurobindo Unit III,9,2,1
6586,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,60.0,9300.0,106578.0,11.46,0.19,No,See DN-3418 (ID#:83182),See DN-3418 (ID#:83182),131.84,4017.69,1784.0,Aurobindo Unit III,1,1,1
6587,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,30.0,3402.0,19969.74,5.87,0.2,Yes,392,4523,24.7,4523.0,392.0,Aurobindo Unit III,14,1,1
6588,PMO - US,From RDC,ARV,Pediatric,SCMS from RDC,Generic,Oral,240.0,5233.0,7587.85,1.45,0.01,Yes,1855,6638.3,9.39,6638.3,1855.0,Aurobindo Unit III,10,2,1
6589,PMO - US,From RDC,ARV,Pediatric,SCMS from RDC,Generic,Tablet,90.0,96.0,892.8,9.3,0.1,No,See DN-3425 (ID#:82618),See DN-3425 (ID#:82618),1.1,8420.68,615.0,Strides,14,1,5
6590,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,60.0,67334.0,577725.72,8.58,0.14,Yes,8716,26340,714.65,26340.0,8716.0,Aurobindo Unit III,2,3,1
6591,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,30.0,39360.0,189321.6,4.81,0.16,Yes,4174,10900,234.19,10900.0,4174.0,Hetero Unit III Hyderabad IN,8,2,3
6592,PMO - US,From RDC,ARV,Pediatric,SCMS from RDC,Generic,Tablet,60.0,5800.0,22562.0,3.89,0.06,Yes,248,2431.36,27.91,2431.36,248.0,Strides,1,1,5
6593,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,120.0,1865.0,38195.2,20.48,0.17,Yes,497,5819.7,39.26,5819.7,497.0,Mylan (formerly Matrix) Nashik,6,1,2
6594,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,30.0,7130.0,33511.0,4.7,0.16,Yes,669,2431.39,41.45,2431.39,669.0,Aurobindo Unit VII,1,1,14
6595,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,120.0,88.0,1848.0,21.0,0.18,Yes,95,771.9,2.29,771.9,95.0,Mylan (formerly Matrix) Nashik,18,1,2
6596,PMO - US,From RDC,ARV,Pediatric,SCMS from RDC,Generic,Tablet,60.0,11605.0,24950.75,2.15,0.04,Yes,935,49199.75,30.86,49199.75,935.0,Mylan (formerly Matrix) Nashik,2,3,2
6597,PMO - US,From RDC,ARV,Pediatric,SCMS from RDC,Generic,Tablet,90.0,2586.0,24049.8,9.3,0.1,Yes,164,2737.75,24.72,2737.75,164.0,Strides,10,2,5
6598,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,60.0,378.0,854.28,2.26,0.04,Yes,613,6333,0.88,6333.0,613.0,Aurobindo Unit III,16,1,1
6599,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,30.0,1303.0,6124.1,4.7,0.16,No,See DN-3497 (ID#:82640),See DN-3497 (ID#:82640),7.58,7708.3,4883.0,Mylan (formerly Matrix) Nashik,10,2,2
6600,PMO - US,From RDC,ARV,Pediatric,SCMS from RDC,Generic,Tablet,60.0,9500.0,38000.0,4.0,0.07,Yes,449,3051.95,47.01,3051.95,449.0,Aurobindo Unit III,1,1,1
6601,PMO - US,From RDC,ARV,Pediatric,SCMS from RDC,Generic,Tablet,60.0,1864.0,7456.0,4.0,0.07,Yes,89,790.29,9.22,790.29,89.0,Aurobindo Unit III,3,1,1
6602,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,60.0,11022.0,125209.92,11.36,0.19,No,See DN-3531 (ID#:83761),See DN-3531 (ID#:83761),154.88,7083.18,7393.0,Aurobindo Unit III,9,2,1
6603,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,60.0,146746.99759882494,1267480.9786782686,8.58,0.14,Yes,19164,14509.09,1743.26,14509.09,19164.0,Strides,7,2,5
6604,PMO - US,From RDC,ARV,Pediatric,SCMS from RDC,Generic,Tablet,60.0,2085.0,8340.0,4.0,0.07,Yes,122,30936.1,10.32,30936.1,122.0,Aurobindo Unit III,2,3,1
6605,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,30.0,89490.0,972756.3,10.87,0.36,Yes,11280,30936.1,1203.3,30936.1,11280.0,Mylan (formerly Matrix) Nashik,2,3,2
6606,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,60.0,1330.0,3005.8,2.26,0.04,No,See DN-3558 (ID#:83766),See DN-3558 (ID#:83766),3.09,8406.81,5170.0,Hetero Unit III Hyderabad IN,7,2,3
6607,PMO - US,From RDC,ARV,Pediatric,SCMS from RDC,Generic,Oral,240.0,440.0,818.4,1.86,0.01,No,See DN-3561 (ID#:82654),See DN-3561 (ID#:82654),0.84,16083.32,2045.0,Aurobindo Unit III,11,1,1
6608,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,60.0,70300.0,473119.0,6.73,0.11,Yes,5565,23776.42,585.25,23776.42,5565.0,Mylan (formerly Matrix) Nashik,1,2,2
6609,PMO - US,From RDC,ARV,Pediatric,SCMS from RDC,Generic,Oral,240.0,2867.0,6020.7,2.1,0.01,Yes,5752,18607.76,7.45,18607.76,5752.0,Aurobindo Unit III,1,1,1
6610,PMO - US,From RDC,ARV,Pediatric,SCMS from RDC,Generic,Oral,240.0,595.0,5063.45,8.51,0.04,Yes,236,7300,5.21,7300.0,236.0,Aurobindo Unit III,8,2,1
6611,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,60.0,49998.0,412983.48,8.26,0.14,No,See DN-3579 (ID#:83217),See DN-3579 (ID#:83217),510.86,12995.06,22442.0,Aurobindo Unit III,10,2,1
6612,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,60.0,54997.0,454275.22,8.26,0.14,No,See DN-3580 (ID#:83772),See DN-3580 (ID#:83772),466.99,22890.82,28696.0,Aurobindo Unit III,7,2,1
6613,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,30.0,4629.0,51613.35,11.15,0.37,No,See DN-3580 (ID#:83772),See DN-3580 (ID#:83772),53.06,22890.82,28696.0,Aurobindo Unit VII,7,2,14
6614,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,120.0,507.0,10175.49,20.07,0.17,No,See DN-3581 (ID#:83219),See DN-3581 (ID#:83219),10.46,6169.0,592.0,Aurobindo Unit III,16,1,1
6615,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,60.0,287.0,2009.0,7.0,0.12,No,See DN-3585 (ID#:83223),See DN-3585 (ID#:83223),2.07,7317.96,552.0,Mylan (formerly Matrix) Nashik,14,1,2
6616,PMO - US,From RDC,ARV,Pediatric,SCMS from RDC,Generic,Oral,240.0,190.0,399.0,2.1,0.01,No,See DN-3585 (ID#:83223),See DN-3585 (ID#:83223),0.41,7317.96,552.0,Aurobindo Unit III,14,1,1
6617,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,30.0,16834.0,182985.58,10.87,0.36,Yes,5447,38560.67,188.11,38560.67,5447.0,Mylan (formerly Matrix) Nashik,13,1,2
6618,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,30.0,4400.0,17776.0,4.04,0.13,Yes,11043,39329.03,21.99,39329.03,11043.0,Mylan (formerly Matrix) Nashik,1,2,2
6619,PMO - US,From RDC,ARV,Pediatric,SCMS from RDC,Generic,Tablet,60.0,10819.0,23260.85,2.15,0.04,Yes,411,29674.91,23.91,29674.91,411.0,Mylan (formerly Matrix) Nashik,2,3,2
6620,PMO - US,From RDC,ARV,Pediatric,SCMS from RDC,Generic,Oral,240.0,176.0,369.6,2.1,0.01,No,See DN-3626 (ID#:83781),See DN-3626 (ID#:83781),0.38,5380.36,282.0,Aurobindo Unit III,14,1,1
6621,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,60.0,100000.0,811000.0,8.11,0.14,No,See DN-3627 (ID#:83782),See DN-3627 (ID#:83782),833.71,4768.06,15942.0,Hetero Unit III Hyderabad IN,7,2,3
6622,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,30.0,127671.0,1267480.9786782686,11.15,0.37,No,See DN-3628 (ID#:83234),See DN-3628 (ID#:83234),1463.39,55287.91,44896.759680241674,Hetero Unit III Hyderabad IN,7,2,3
6623,PMO - US,From RDC,ARV,Pediatric,SCMS from RDC,Generic,Oral,240.0,36.0,301.68,8.38,0.03,Yes,22,892.96,0.31,892.96,22.0,Aurobindo Unit III,14,1,1
6624,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,60.0,15862.0,128640.82,8.11,0.14,Yes,1851,5445.73,159.13,5445.73,1851.0,Aurobindo Unit III,10,2,1
6625,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,30.0,30205.0,325609.9,10.78,0.36,No,See DN-3642 (ID#:82668),See DN-3642 (ID#:82668),402.78,8469.67,3703.0,Mylan (formerly Matrix) Nashik,10,2,2
6626,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,30.0,27900.0,129456.0,4.64,0.15,Yes,17018,19564.23,133.08,19564.23,17018.0,Ranbaxy per Shasun Pharma Ltd,4,2,10
6627,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,60.0,1000.0,5500.0,5.5,0.09,Yes,204,3298.78,5.65,3298.78,204.0,Aurobindo Unit III,11,1,1
6628,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,30.0,489.0,6611.28,13.52,0.45,No,See DN-3655 (ID#:83237),See DN-3655 (ID#:83237),6.8,46520.17,12199.0,Mylan (formerly Matrix) Nashik,1,2,2
6629,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,60.0,74623.0,605192.53,8.11,0.14,Yes,10073,7048.57,622.14,7048.57,10073.0,Cipla,7,2,4
6630,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,30.0,53705.0,249191.2,4.64,0.15,Yes,5565,34837.8,308.25,34837.8,5565.0,Hetero Unit III Hyderabad IN,10,2,3
6631,PMO - US,From RDC,ARV,Pediatric,SCMS from RDC,Generic,Oral,240.0,6738.0,14149.8,2.1,0.01,Yes,2720,32022.51,14.55,32022.51,2720.0,Aurobindo Unit III,1,2,1
6632,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,30.0,34733.0,199367.42,5.74,0.19,Yes,2746,5989.25,246.62,5989.25,2746.0,Mylan (formerly Matrix) Nashik,9,2,2
6633,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,30.0,43479.0,516965.31,11.89,0.4,Yes,4874,12435.18,531.44,12435.18,4874.0,Mylan (formerly Matrix) Nashik,9,2,2
6634,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,120.0,200.0,4008.0,20.04,0.17,No,See DN-3712 (ID#:83795),See DN-3712 (ID#:83795),4.12,4195.64,546.0,Mylan (formerly Matrix) Nashik,18,1,2
6635,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,120.0,112.0,2207.52,19.71,0.16,No,See DN-3739 (ID#:83804),See DN-3739 (ID#:83804),2.73,29.21,186.0,Mylan (formerly Matrix) Nashik,18,1,2
6636,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,60.0,24768.0,61672.32,2.49,0.04,Yes,20019,11701.65,63.4,11701.65,20019.0,Hetero Unit III Hyderabad IN,7,2,3
6637,PMO - US,From RDC,ARV,Pediatric,SCMS from RDC,Generic,Oral,100.0,43293.0,56280.9,1.3,0.01,No,See DN-3762 (ID#:82685),See DN-3762 (ID#:82685),69.62,67318.62599614196,20132.0,Aurobindo Unit III,9,1,1
6638,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,30.0,17801.0,82418.63,4.63,0.15,Yes,1667,1966.09,84.73,1966.09,1667.0,Aurobindo Unit VII,4,2,14
6639,PMO - US,From RDC,ARV,Pediatric,SCMS from RDC,Generic,Tablet,60.0,697.0,1387.03,1.99,0.03,Yes,47,270.74,1.43,270.74,47.0,Cipla,1,2,4
6640,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,60.0,35000.0,228200.0,6.52,0.11,No,See DN-3877 (ID#:83254),See DN-3877 (ID#:83254),234.59,4562.72,3704.0,Hetero Unit III Hyderabad IN,4,2,3
6641,PMO - US,From RDC,ARV,Pediatric,SCMS from RDC,Generic,Tablet,60.0,27137.0,110990.33,4.09,0.07,Yes,1169,28812.58,137.3,28812.58,1169.0,Mylan (formerly Matrix) Nashik,2,3,2
6642,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,30.0,71.0,959.92,13.52,0.45,Yes,7,22.29,0.99,22.29,7.0,Cipla,1,2,26
6643,PMO - US,From RDC,ARV,Pediatric,SCMS from RDC,Generic,Tablet,60.0,7303.0,14532.97,1.99,0.03,Yes,277,2286.63,14.94,2286.63,277.0,Mylan (formerly Matrix) Nashik,1,2,2
6644,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,60.0,1056.0,8564.16,8.11,0.14,Yes,155,994.25,8.8,994.25,155.0,Hetero Unit III Hyderabad IN,18,1,3
6645,PMO - US,From RDC,ARV,Pediatric,SCMS from RDC,Generic,Oral,240.0,800.0,6800.0,8.5,0.04,Yes,297,2282.79,6.99,2282.79,297.0,Aurobindo Unit III,10,2,1
6646,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,30.0,2238.0,12846.12,5.74,0.19,No,See DN-3817 (ID#:83822),See DN-3817 (ID#:83822),13.21,3519.7,253.0,Aurobindo Unit III,14,1,1
6647,PMO - US,From RDC,ARV,Pediatric,SCMS from RDC,Generic,Tablet,60.0,18027.0,73730.43,4.09,0.07,Yes,1228,1765.18,75.79,1765.18,1228.0,Aurobindo Unit III,4,2,1
6648,PMO - US,From RDC,ARV,Pediatric,SCMS from RDC,Generic,Tablet,60.0,23999.0,47758.01,1.99,0.03,Yes,1069,7500,49.1,7500.0,1069.0,Mylan (formerly Matrix) Nashik,8,2,2
6649,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,30.0,140000.0,648200.0,4.63,0.15,No,See DN-3825 (ID#:82702),See DN-3825 (ID#:82702),666.35,43218.07,44896.759680241674,Hetero Unit III Hyderabad IN,8,2,3
6650,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,60.0,2725.0,5940.5,2.18,0.04,No,See DN-3836 (ID#:83825),See DN-3836 (ID#:83825),6.11,5347.37,416.0,Hetero Unit III Hyderabad IN,11,1,3
6651,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Aluvia,Tablet,120.0,3426.0,69273.72,20.22,0.17,Yes,698,2676,71.21,2676.0,698.0,ABBVIE Ludwigshafen Germany,3,2,8
6652,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,120.0,1603.0,31595.13,19.71,0.16,No,See DN-3844 (ID#:82710),See DN-3844 (ID#:82710),32.48,7663.16,516.0,Mylan (formerly Matrix) Nashik,14,1,2
6653,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,60.0,5232.0,13027.68,2.49,0.04,No,See DN-3828 (ID#:82713),See DN-3828 (ID#:82713),13.39,10217.02,9511.0,Strides,7,2,5
6654,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,60.0,5432.0,61001.36,11.23,0.19,Yes,506,635.95,62.71,635.95,506.0,Mylan (formerly Matrix) Nashik,4,2,2
6655,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,30.0,14055.0,65074.65,4.63,0.15,Yes,1406,1335.02,66.9,1335.02,1406.0,Cipla,4,2,19
6656,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,60.0,6.0,48.66,8.11,0.14,Yes,6589,26731,0.05,26731.0,6589.0,Aurobindo Unit III,2,3,1
6657,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,60.0,105344.0,708965.12,6.73,0.11,Yes,10622,61850,728.82,61850.0,10622.0,Aurobindo Unit III,2,3,1
6658,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,60.0,1240.0,6919.2,5.58,0.09,Yes,73,4937.65,7.11,4937.65,73.0,Aurobindo Unit III,4,2,1
6659,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,30.0,80.0,302.4,3.78,0.13,No,See DN-3944 (ID#:82733),See DN-3944 (ID#:82733),0.31,8520.87,10191.0,Hetero Unit III Hyderabad IN,7,2,3
6660,PMO - US,From RDC,ARV,Pediatric,SCMS from RDC,Generic,Tablet,60.0,8953.0,45570.77,5.09,0.08,Yes,805,6220.48,46.85,6220.48,805.0,Cipla,10,1,26
6661,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,60.0,79914.0,527432.4,6.6,0.11,Yes,7194,9410.57,542.2,9410.57,7194.0,Aurobindo Unit III,4,2,1
6662,PMO - US,From RDC,ARV,Pediatric,SCMS from RDC,Generic,Tablet,60.0,25000.0,100000.0,4.0,0.07,No,See DN-3951 (ID#:82735),See DN-3951 (ID#:82735),102.8,4208.35,3237.0,Mylan (formerly Matrix) Nashik,4,2,2
6663,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,30.0,20673.0,95922.72,4.64,0.15,No,See DN-3957 (ID#:83283),See DN-3957 (ID#:83283),98.61,53110.46,44896.759680241674,Hetero Unit III Hyderabad IN,7,2,3
6664,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,60.0,146746.99759882494,402863.08,2.26,0.04,Yes,17140,23340.84,414.14,23340.84,17140.0,Aurobindo Unit III,10,2,1
6665,PMO - US,From RDC,ARV,Pediatric,SCMS from RDC,Generic,Tablet,60.0,800.0,1592.0,1.99,0.03,No,See DN-3975 (ID#:82748),See DN-3975 (ID#:82748),1.64,24532.28,2187.0,Cipla,11,1,4
6666,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,60.0,76832.0,500944.64,6.52,0.11,Yes,6780,14251,514.97,14251.0,6780.0,Mylan (formerly Matrix) Nashik,2,3,2
6667,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,60.0,7526.0,41393.0,5.5,0.09,Yes,507,1263,42.55,1263.0,507.0,Aurobindo Unit III,2,3,1
6668,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,30.0,3240.0,33210.0,10.25,0.34,Yes,614,4373.84,34.14,4373.84,614.0,Aurobindo Unit VII,18,1,14
6669,PMO - US,From RDC,ARV,Pediatric,SCMS from RDC,Generic,Tablet,60.0,1766.0,3514.34,1.99,0.03,Yes,152,1330.99,3.61,1330.99,152.0,Cipla,10,2,4
6670,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,60.0,21739.0,48043.19,2.21,0.04,No,See DN-4012 (ID#:82755),See DN-4012 (ID#:82755),49.39,26620.36,17317.0,Aurobindo Unit III,10,2,1
6671,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,30.0,52500.0,168525.0,3.21,0.11,Yes,10119,6852.08,173.24,6852.08,10119.0,Strides,3,2,5
6672,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,120.0,10275.0,213720.0,20.8,0.17,No,See DN-4024 (ID#:82756),See DN-4024 (ID#:82756),219.7,39599.1,10413.0,Aurobindo Unit III,1,2,1
6673,PMO - US,From RDC,ARV,Pediatric,SCMS from RDC,Generic,Tablet,60.0,3238.0,16481.42,5.09,0.08,No,See DN-4040 (ID#:82758),See DN-4040 (ID#:82758),16.94,3783.24,367.0,Cipla,10,2,26
6674,PMO - US,From RDC,ARV,Pediatric,SCMS from RDC,Generic,Tablet,60.0,2368.0,9685.12,4.09,0.07,No,See DN-4041 (ID#:83291),See DN-4041 (ID#:83291),9.96,8248.28,5324.0,Aurobindo Unit III,3,2,1
6675,PMO - US,From RDC,ARV,Pediatric,SCMS from RDC,Generic,Oral,240.0,10401.0,15705.51,1.51,0.01,Yes,3880,28001.97,16.15,28001.97,3880.0,Aurobindo Unit III,10,1,1
6676,PMO - US,From RDC,ARV,Pediatric,SCMS from RDC,Generic,Tablet,60.0,2196.0,7905.6,3.6,0.06,Yes,192,2232.42,8.13,2232.42,192.0,Cipla,10,2,4
6677,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,30.0,32884.0,320947.84,9.76,0.33,Yes,4114,9264.13,329.93,9264.13,4114.0,Hetero Unit III Hyderabad IN,1,2,3
6678,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Aluvia,Tablet,120.0,2000.0,37800.0,18.9,0.16,Yes,457,5413.7,44.49,5413.7,457.0,ABBVIE Ludwigshafen Germany,6,1,8
6679,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,30.0,146746.99759882494,1267480.9786782686,9.76,0.33,No,See DN-4096 (ID#:83304),See DN-4096 (ID#:83304),1825.8853909196707,67318.62599614196,44896.759680241674,Aurobindo Unit VII,7,2,14
6680,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,60.0,146746.99759882494,1267480.9786782686,7.72,0.13,Yes,47693,116593,1825.8853909196707,67318.62599614196,44896.759680241674,Mylan (formerly Matrix) Nashik,2,3,2
6681,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,60.0,1.0,7.72,7.72,0.13,No,See DN-4098 (ID#:84443),See DN-4098 (ID#:84443),0.01,67318.62599614196,44896.759680241674,Cipla,2,3,4
6682,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,60.0,74896.0,163273.28,2.18,0.04,Yes,7183,41735,192.17,41735.0,7183.0,Aurobindo Unit III,3,1,1
6683,PMO - US,From RDC,ARV,Pediatric,SCMS from RDC,Generic,Tablet,60.0,4000.0,7960.0,1.99,0.03,Yes,312,274.51,8.18,274.51,312.0,Mylan,4,2,30
6684,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,30.0,65000.0,208650.0,3.21,0.11,No,See DN-4111 (ID#:83882),See DN-4111 (ID#:83882),214.49,8265.26,7521.0,Micro labs,4,2,18
